Date,Year,Month,Day,Temperature,PO4,NO3,Secchi
14/08/2015,2015,8,14,17.50,0.06,2.16,6.00
15/08/2015,2015,8,15,NA,NA,NA,NA
16/08/2015,2015,8,16,NA,NA,NA,NA
17/08/2015,2015,8,17,18.00,0.15,1.37,4.80
18/08/2015,2015,8,18,17.80,0.69,2.27,3.90
19/08/2015,2015,8,19,17.60,0.27,2.01,5.80
20/08/2015,2015,8,20,17.60,0.62,2.49,7.00
21/08/2015,2015,8,21,16.90,1.16,1.74,6.00
22/08/2015,2015,8,22,NA,NA,NA,NA
23/08/2015,2015,8,23,NA,NA,NA,NA
24/08/2015,2015,8,24,17.80,0.08,1.74,2.90
25/08/2015,2015,8,25,17.50,0.57,1.45,3.90
26/08/2015,2015,8,26,17.40,0.11,2.25,2.00
27/08/2015,2015,8,27,17.30,0.81,2.19,3.80
28/08/2015,2015,8,28,17.20,0.08,1.66,4.90
29/08/2015,2015,8,29,NA,NA,NA,NA
30/08/2015,2015,8,30,NA,NA,NA,NA
31/08/2015,2015,8,31,17.50,0.92,1.59,6.00
01/09/2015,2015,9,1,17.60,0.71,1.39,5.00
02/09/2015,2015,9,2,17.00,2.25,2.23,3.00
03/09/2015,2015,9,3,17.00,1.35,1.51,3.40
04/09/2015,2015,9,4,17.00,0.67,2.34,2.90
05/09/2015,2015,9,5,NA,NA,NA,NA
06/09/2015,2015,9,6,NA,NA,NA,NA
07/09/2015,2015,9,7,17.20,0.59,3.14,3.30
08/09/2015,2015,9,8,16.60,0.97,3.54,1.50
09/09/2015,2015,9,9,16.60,0.67,4.02,2.00
10/09/2015,2015,9,10,16.60,0.83,4.48,2.00
11/09/2015,2015,9,11,16.70,0.59,3.59,2.60
12/09/2015,2015,9,12,NA,NA,NA,NA
13/09/2015,2015,9,13,NA,NA,NA,NA
14/09/2015,2015,9,14,16.90,0.25,1.95,3.00
15/09/2015,2015,9,15,16.70,0.20,1.81,3.00
16/09/2015,2015,9,16,16.40,0.19,1.39,2.00
17/09/2015,2015,9,17,16.70,0.48,2.49,3.00
18/09/2015,2015,9,18,16.70,0.53,1.41,2.20
19/09/2015,2015,9,19,NA,NA,NA,NA
20/09/2015,2015,9,20,NA,NA,NA,NA
21/09/2015,2015,9,21,16.50,0.50,1.70,4.40
22/09/2015,2015,9,22,16.30,0.62,1.95,3.90
23/09/2015,2015,9,23,16.50,0.60,1.54,6.00
24/09/2015,2015,9,24,16.30,0.64,1.73,5.50
25/09/2015,2015,9,25,16.20,0.57,1.54,4.70
26/09/2015,2015,9,26,NA,NA,NA,NA
27/09/2015,2015,9,27,NA,NA,NA,NA
28/09/2015,2015,9,28,16.30,0.55,1.82,4.80
29/09/2015,2015,9,29,16.20,0.50,2.02,5.80
30/09/2015,2015,9,30,16.00,0.49,1.91,5.30
01/10/2015,2015,10,1,16.10,0.93,1.75,5.60
02/10/2015,2015,10,2,16.20,0.71,1.77,5.00
03/10/2015,2015,10,3,NA,NA,NA,NA
04/10/2015,2015,10,4,NA,NA,NA,NA
05/10/2015,2015,10,5,16.20,0.34,2.45,4.80
06/10/2015,2015,10,6,15.90,0.57,2.17,2.80
07/10/2015,2015,10,7,16.20,0.48,1.51,4.80
08/10/2015,2015,10,8,16.20,0.57,1.64,6.50
09/10/2015,2015,10,9,16.10,0.25,2.09,6.00
10/10/2015,2015,10,10,NA,NA,NA,NA
11/10/2015,2015,10,11,NA,NA,NA,NA
12/10/2015,2015,10,12,15.10,0.39,3.03,4.00
13/10/2015,2015,10,13,14.50,0.27,1.37,4.90
14/10/2015,2015,10,14,14.30,0.31,1.47,3.50
15/10/2015,2015,10,15,14.30,0.39,1.40,4.10
16/10/2015,2015,10,16,14.30,0.36,1.42,3.70
17/10/2015,2015,10,17,NA,NA,NA,NA
18/10/2015,2015,10,18,NA,NA,NA,NA
19/10/2015,2015,10,19,14.20,0.57,2.54,5.50
20/10/2015,2015,10,20,13.90,1.05,2.11,5.20
21/10/2015,2015,10,21,14.00,0.50,2.41,5.00
22/10/2015,2015,10,22,13.70,0.41,1.76,2.90
23/10/2015,2015,10,23,NA,NA,NA,NA
24/10/2015,2015,10,24,NA,NA,NA,NA
25/10/2015,2015,10,25,NA,NA,NA,NA
26/10/2015,2015,10,26,13.60,1.60,2.56,2.10
27/10/2015,2015,10,27,13.50,0.58,2.18,3.50
28/10/2015,2015,10,28,13.40,0.41,2.16,3.80
29/10/2015,2015,10,29,13.40,0.45,1.74,5.00
30/10/2015,2015,10,30,13.50,0.58,1.92,4.80
31/10/2015,2015,10,31,NA,NA,NA,NA
01/11/2015,2015,11,1,NA,NA,NA,NA
02/11/2015,2015,11,2,13.50,0.53,2.18,7.80
03/11/2015,2015,11,3,13.40,0.55,1.80,7.90
04/11/2015,2015,11,4,13.30,0.41,1.78,7.20
05/11/2015,2015,11,5,13.30,0.48,1.80,7.20
06/11/2015,2015,11,6,13.60,0.43,1.64,7.70
07/11/2015,2015,11,7,NA,NA,NA,NA
08/11/2015,2015,11,8,NA,NA,NA,NA
09/11/2015,2015,11,9,NA,NA,NA,NA
10/11/2015,2015,11,10,13.40,0.74,2.53,0.90
11/11/2015,2015,11,11,13.40,0.53,2.18,1.10
12/11/2015,2015,11,12,13.20,0.50,1.85,1.60
13/11/2015,2015,11,13,13.00,0.87,2.49,2.20
14/11/2015,2015,11,14,NA,NA,NA,NA
15/11/2015,2015,11,15,NA,NA,NA,NA
16/11/2015,2015,11,16,12.50,1.09,4.55,1.10
17/11/2015,2015,11,17,12.30,0.50,3.46,1.10
18/11/2015,2015,11,18,NA,NA,NA,NA
19/11/2015,2015,11,19,NA,NA,NA,NA
20/11/2015,2015,11,20,11.60,0.45,3.32,1.10
21/11/2015,2015,11,21,NA,NA,NA,NA
22/11/2015,2015,11,22,NA,NA,NA,NA
23/11/2015,2015,11,23,10.20,0.38,5.09,1.00
24/11/2015,2015,11,24,10.80,0.80,5.34,0.90
25/11/2015,2015,11,25,10.90,0.97,3.55,1.20
26/11/2015,2015,11,26,10.90,0.71,3.25,1.30
27/11/2015,2015,11,27,10.60,0.73,3.83,1.10
28/11/2015,2015,11,28,NA,NA,NA,NA
29/11/2015,2015,11,29,NA,NA,NA,NA
30/11/2015,2015,11,30,10.50,0.82,3.53,0.80
01/12/2015,2015,12,1,9.90,1.06,4.41,0.90
02/12/2015,2015,12,2,10.00,0.77,3.99,1.10
03/12/2015,2015,12,3,9.70,0.74,4.58,1.40
04/12/2015,2015,12,4,9.60,0.69,6.70,1.10
05/12/2015,2015,12,5,NA,NA,NA,NA
06/12/2015,2015,12,6,NA,NA,NA,NA
07/12/2015,2015,12,7,8.40,0.90,7.72,1.10
08/12/2015,2015,12,8,8.90,1.04,7.95,1.00
09/12/2015,2015,12,9,9.40,0.83,5.12,1.10
10/12/2015,2015,12,10,9.50,1.06,4.12,1.60
11/12/2015,2015,12,11,9.60,NA,3.31,1.20
12/12/2015,2015,12,12,NA,NA,NA,NA
13/12/2015,2015,12,13,NA,NA,NA,NA
14/12/2015,2015,12,14,8.90,0.53,4.70,1.30
15/12/2015,2015,12,15,9.00,0.57,3.90,3.00
16/12/2015,2015,12,16,8.80,0.61,3.86,2.00
17/12/2015,2015,12,17,9.10,0.51,3.87,2.20
18/12/2015,2015,12,18,9.10,0.38,4.16,2.50
19/12/2015,2015,12,19,NA,NA,NA,NA
20/12/2015,2015,12,20,NA,NA,NA,NA
21/12/2015,2015,12,21,8.90,0.59,6.15,3.00
22/12/2015,2015,12,22,9.00,0.69,4.73,1.80
23/12/2015,2015,12,23,9.00,0.52,4.58,3.00
24/12/2015,2015,12,24,NA,NA,NA,NA
25/12/2015,2015,12,25,NA,NA,NA,NA
26/12/2015,2015,12,26,NA,NA,NA,NA
27/12/2015,2015,12,27,NA,NA,NA,NA
28/12/2015,2015,12,28,8.90,0.52,5.90,1.90
29/12/2015,2015,12,29,8.50,1.48,5.11,2.00
30/12/2015,2015,12,30,8.50,0.64,4.75,3.00
31/12/2015,2015,12,31,NA,NA,NA,NA
01/01/2016,2016,1,1,NA,NA,NA,NA
02/01/2016,2016,1,2,NA,NA,NA,NA
03/01/2016,2016,1,3,NA,NA,NA,NA
04/01/2016,2016,1,4,NA,NA,NA,NA
05/01/2016,2016,1,5,NA,NA,NA,NA
06/01/2016,2016,1,6,6.70,0.33,5.18,3.80
07/01/2016,2016,1,7,6.50,0.29,4.68,4.50
08/01/2016,2016,1,8,7.10,0.26,6.63,2.00
09/01/2016,2016,1,9,NA,NA,NA,NA
10/01/2016,2016,1,10,NA,NA,NA,NA
11/01/2016,2016,1,11,6.90,0.36,5.44,3.00
12/01/2016,2016,1,12,6.80,0.56,6.58,4.80
13/01/2016,2016,1,13,6.90,0.39,4.77,4.00
14/01/2016,2016,1,14,6.50,0.45,6.47,3.70
15/01/2016,2016,1,15,6.70,0.31,7.11,3.70
16/01/2016,2016,1,16,NA,NA,NA,NA
17/01/2016,2016,1,17,NA,NA,NA,NA
18/01/2016,2016,1,18,6.20,0.57,10.51,3.40
19/01/2016,2016,1,19,5.80,0.58,8.11,3.70
20/01/2016,2016,1,20,6.00,0.45,7.57,3.80
21/01/2016,2016,1,21,5.80,0.53,7.58,4.90
22/01/2016,2016,1,22,5.60,0.40,7.32,4.70
23/01/2016,2016,1,23,NA,NA,NA,NA
24/01/2016,2016,1,24,NA,NA,NA,NA
25/01/2016,2016,1,25,6.10,0.44,7.82,5.10
26/01/2016,2016,1,26,6.10,1.04,6.04,5.00
27/01/2016,2016,1,27,6.20,0.62,7.25,1.80
28/01/2016,2016,1,28,6.20,0.74,6.84,1.50
29/01/2016,2016,1,29,6.10,0.38,12.57,1.30
30/01/2016,2016,1,30,NA,NA,NA,NA
31/01/2016,2016,1,31,NA,NA,NA,NA
01/02/2016,2016,2,1,5.50,0.72,15.34,1.00
02/02/2016,2016,2,2,5.90,0.92,12.21,0.90
03/02/2016,2016,2,3,5.60,0.51,14.00,0.90
04/02/2016,2016,2,4,4.60,0.75,16.39,1.00
05/02/2016,2016,2,5,5.10,0.91,21.62,1.00
06/02/2016,2016,2,6,NA,NA,NA,NA
07/02/2016,2016,2,7,NA,NA,NA,NA
08/02/2016,2016,2,8,5.90,0.82,21.10,1.50
09/02/2016,2016,2,9,5.80,1.01,21.32,1.90
10/02/2016,2016,2,10,5.90,0.86,18.78,2.00
11/02/2016,2016,2,11,5.90,0.99,13.95,2.10
12/02/2016,2016,2,12,5.90,0.77,15.36,2.60
13/02/2016,2016,2,13,NA,NA,NA,NA
14/02/2016,2016,2,14,NA,NA,NA,NA
15/02/2016,2016,2,15,4.90,0.84,25.39,1.80
16/02/2016,2016,2,16,4.30,1.05,32.98,1.90
17/02/2016,2016,2,17,4.50,0.90,29.64,2.00
18/02/2016,2016,2,18,4.20,0.79,20.03,3.00
19/02/2016,2016,2,19,5.40,0.74,20.91,3.80
20/02/2016,2016,2,20,NA,NA,NA,NA
21/02/2016,2016,2,21,NA,NA,NA,NA
22/02/2016,2016,2,22,5.80,0.65,18.96,2.00
23/02/2016,2016,2,23,5.90,0.58,11.54,2.10
24/02/2016,2016,2,24,5.50,0.57,19.32,2.40
25/02/2016,2016,2,25,5.40,0.69,21.19,2.40
26/02/2016,2016,2,26,NA,NA,NA,NA
27/02/2016,2016,2,27,NA,NA,NA,NA
28/02/2016,2016,2,28,NA,NA,NA,NA
29/02/2016,2016,2,29,5.40,0.79,20.78,4.00
01/03/2016,2016,3,1,5.20,0.77,21.78,4.20
02/03/2016,2016,3,2,5.40,0.75,25.04,3.60
03/03/2016,2016,3,3,5.50,0.88,17.18,5.00
04/03/2016,2016,3,4,NA,NA,NA,NA
05/03/2016,2016,3,5,NA,NA,NA,NA
06/03/2016,2016,3,6,NA,NA,NA,NA
07/03/2016,2016,3,7,5.60,0.31,16.35,6.80
08/03/2016,2016,3,8,5.70,0.21,17.12,6.20
09/03/2016,2016,3,9,5.70,0.28,15.71,6.10
10/03/2016,2016,3,10,5.70,0.51,18.95,7.00
11/03/2016,2016,3,11,5.70,0.11,19.75,6.00
12/03/2016,2016,3,12,NA,NA,NA,NA
13/03/2016,2016,3,13,NA,NA,NA,NA
14/03/2016,2016,3,14,5.80,0.19,16.30,6.60
15/03/2016,2016,3,15,5.90,0.21,15.65,6.20
16/03/2016,2016,3,16,5.80,0.18,15.75,5.20
17/03/2016,2016,3,17,5.90,0.51,14.82,4.80
18/03/2016,2016,3,18,6.00,0.16,14.74,4.60
19/03/2016,2016,3,19,NA,NA,NA,NA
20/03/2016,2016,3,20,NA,NA,NA,NA
21/03/2016,2016,3,21,6.00,0.31,26.01,4.00
22/03/2016,2016,3,22,6.20,0.16,21.35,2.50
23/03/2016,2016,3,23,6.40,0.19,21.06,5.00
24/03/2016,2016,3,24,6.40,0.24,24.03,5.90
25/03/2016,2016,3,25,NA,NA,NA,NA
26/03/2016,2016,3,26,NA,NA,NA,NA
27/03/2016,2016,3,27,NA,NA,NA,NA
28/03/2016,2016,3,28,NA,NA,NA,NA
29/03/2016,2016,3,29,6.40,0.01,13.15,2.90
30/03/2016,2016,3,30,6.40,0.01,6.47,3.90
31/03/2016,2016,3,31,6.40,0.01,8.29,4.00
01/04/2016,2016,4,1,6.40,0.01,7.51,4.00
02/04/2016,2016,4,2,NA,NA,NA,NA
03/04/2016,2016,4,3,NA,NA,NA,NA
04/04/2016,2016,4,4,6.90,0.19,11.07,5.90
05/04/2016,2016,4,5,7.00,0.01,9.16,6.20
06/04/2016,2016,4,6,7.20,0.01,10.32,6.20
07/04/2016,2016,4,7,7.00,0.08,11.07,3.60
08/04/2016,2016,4,8,7.20,0.09,8.14,4.50
09/04/2016,2016,4,9,NA,NA,NA,NA
10/04/2016,2016,4,10,NA,NA,NA,NA
11/04/2016,2016,4,11,7.20,0.47,8.68,6.00
12/04/2016,2016,4,12,7.40,0.08,8.25,3.50
13/04/2016,2016,4,13,7.50,0.01,7.96,6.50
14/04/2016,2016,4,14,7.50,1.32,7.70,7.00
15/04/2016,2016,4,15,7.50,0.39,7.16,6.50
16/04/2016,2016,4,16,NA,NA,NA,NA
17/04/2016,2016,4,17,NA,NA,NA,NA
18/04/2016,2016,4,18,8.00,1.43,7.43,2.50
19/04/2016,2016,4,19,7.80,0.06,7.17,2.10
20/04/2016,2016,4,20,7.90,0.15,8.02,2.50
21/04/2016,2016,4,21,8.30,0.03,13.03,3.00
22/04/2016,2016,4,22,8.10,0.05,14.36,3.50
23/04/2016,2016,4,23,NA,NA,NA,NA
24/04/2016,2016,4,24,NA,NA,NA,NA
25/04/2016,2016,4,25,8.20,0.03,10.84,1.80
26/04/2016,2016,4,26,7.90,0.03,11.48,4.50
27/04/2016,2016,4,27,8.00,0.08,14.07,3.00
28/04/2016,2016,4,28,7.80,0.13,12.76,3.50
29/04/2016,2016,4,29,8.10,0.08,13.43,3.10
30/04/2016,2016,4,30,NA,NA,NA,NA
01/05/2016,2016,5,1,NA,NA,NA,NA
02/05/2016,2016,5,2,8.60,0.13,10.41,4.50
03/05/2016,2016,5,3,8.80,0.05,7.74,5.00
04/05/2016,2016,5,4,NA,NA,NA,NA
05/05/2016,2016,5,5,NA,NA,NA,NA
06/05/2016,2016,5,6,8.20,0.20,5.47,4.00
07/05/2016,2016,5,7,NA,NA,NA,NA
08/05/2016,2016,5,8,NA,NA,NA,NA
09/05/2016,2016,5,9,NA,NA,NA,NA
10/05/2016,2016,5,10,9.80,0.16,5.13,4.90
11/05/2016,2016,5,11,10.00,0.11,4.69,5.10
12/05/2016,2016,5,12,10.40,0.58,3.30,4.00
13/05/2016,2016,5,13,10.00,0.13,3.29,5.00
14/05/2016,2016,5,14,NA,NA,NA,NA
15/05/2016,2016,5,15,NA,NA,NA,NA
16/05/2016,2016,5,16,NA,NA,NA,NA
17/05/2016,2016,5,17,10.40,0.10,7.19,4.00
18/05/2016,2016,5,18,10.70,0.21,6.57,5.50
19/05/2016,2016,5,19,10.60,0.06,11.09,5.50
20/05/2016,2016,5,20,10.60,0.09,8.76,6.50
21/05/2016,2016,5,21,NA,NA,NA,NA
22/05/2016,2016,5,22,NA,NA,NA,NA
23/05/2016,2016,5,23,11.30,0.02,6.68,5.50
24/05/2016,2016,5,24,11.50,0.05,10.21,4.50
25/05/2016,2016,5,25,11.40,0.39,6.45,4.50
26/05/2016,2016,5,26,11.40,0.21,6.56,5.00
27/05/2016,2016,5,27,11.70,0.47,11.15,5.00
28/05/2016,2016,5,28,NA,NA,NA,NA
29/05/2016,2016,5,29,NA,NA,NA,NA
30/05/2016,2016,5,30,12.20,0.28,8.94,5.00
31/05/2016,2016,5,31,13.00,0.47,9.41,4.00
01/06/2016,2016,6,1,13.20,0.18,11.47,4.90
02/06/2016,2016,6,2,12.90,0.25,7.33,4.90
03/06/2016,2016,6,3,14.30,0.04,10.50,4.50
04/06/2016,2016,6,4,NA,NA,NA,NA
05/06/2016,2016,6,5,NA,NA,NA,NA
06/06/2016,2016,6,6,13.40,0.09,2.36,3.50
07/06/2016,2016,6,7,13.50,0.08,2.00,3.50
08/06/2016,2016,6,8,12.30,0.05,1.23,3.50
09/06/2016,2016,6,9,13.50,0.64,2.71,3.00
10/06/2016,2016,6,10,12.80,0.66,2.64,3.00
11/06/2016,2016,6,11,NA,NA,NA,NA
12/06/2016,2016,6,12,NA,NA,NA,NA
13/06/2016,2016,6,13,13.90,0.07,2.60,6.00
14/06/2016,2016,6,14,13.60,0.25,1.19,7.00
15/06/2016,2016,6,15,13.80,0.40,1.90,8.10
16/06/2016,2016,6,16,14.70,0.11,0.02,7.50
17/06/2016,2016,6,17,14.30,0.09,0.85,8.00
18/06/2016,2016,6,18,NA,NA,NA,NA
19/06/2016,2016,6,19,NA,NA,NA,NA
20/06/2016,2016,6,20,13.50,0.32,0.91,4.50
21/06/2016,2016,6,21,13.60,0.39,0.21,4.50
22/06/2016,2016,6,22,14.10,0.29,1.00,5.00
23/06/2016,2016,6,23,14.00,0.35,0.11,5.50
24/06/2016,2016,6,24,14.20,0.29,0.26,6.00
25/06/2016,2016,6,25,NA,NA,NA,NA
26/06/2016,2016,6,26,NA,NA,NA,NA
27/06/2016,2016,6,27,14.40,0.30,0.01,5.00
28/06/2016,2016,6,28,14.40,0.34,0.01,6.00
29/06/2016,2016,6,29,15.40,0.36,0.01,4.50
30/06/2016,2016,6,30,15.00,0.40,0.02,4.60
01/07/2016,2016,7,1,15.20,0.82,0.06,4.50
02/07/2016,2016,7,2,NA,NA,NA,NA
03/07/2016,2016,7,3,NA,NA,NA,NA
04/07/2016,2016,7,4,15.00,0.18,0.09,3.50
05/07/2016,2016,7,5,15.40,0.24,0.09,4.60
06/07/2016,2016,7,6,15.30,0.19,0.09,3.00
07/07/2016,2016,7,7,15.50,0.16,0.08,3.50
08/07/2016,2016,7,8,15.90,0.22,0.04,4.50
09/07/2016,2016,7,9,NA,NA,NA,NA
10/07/2016,2016,7,10,NA,NA,NA,NA
11/07/2016,2016,7,11,16.40,0.46,0.01,7.10
12/07/2016,2016,7,12,16.40,0.43,0.06,6.20
13/07/2016,2016,7,13,16.80,0.52,0.03,4.90
14/07/2016,2016,7,14,16.80,0.53,0.67,5.00
15/07/2016,2016,7,15,16.40,1.05,0.11,3.30
16/07/2016,2016,7,16,NA,NA,NA,NA
17/07/2016,2016,7,17,NA,NA,NA,NA
18/07/2016,2016,7,18,16.90,1.08,5.87,4.00
19/07/2016,2016,7,19,17.40,0.01,0.05,5.00
20/07/2016,2016,7,20,17.90,0.01,0.05,6.00
21/07/2016,2016,7,21,18.10,0.01,0.05,6.10
22/07/2016,2016,7,22,17.70,0.01,0.07,4.50
23/07/2016,2016,7,23,NA,NA,NA,NA
24/07/2016,2016,7,24,NA,NA,NA,NA
25/07/2016,2016,7,25,18.50,0.02,0.51,5.50
26/07/2016,2016,7,26,17.80,0.03,0.02,5.00
27/07/2016,2016,7,27,18.20,0.04,0.02,5.50
28/07/2016,2016,7,28,18.00,0.99,0.05,5.00
29/07/2016,2016,7,29,18.70,0.01,0.31,4.50
30/07/2016,2016,7,30,NA,NA,NA,NA
31/07/2016,2016,7,31,NA,NA,NA,NA
01/08/2016,2016,8,1,18.10,0.02,0.06,4.00
02/08/2016,2016,8,2,18.10,0.17,0.01,3.50
03/08/2016,2016,8,3,18.40,0.09,0.06,4.40
04/08/2016,2016,8,4,18.20,0.42,0.01,3.90
05/08/2016,2016,8,5,18.30,0.11,0.01,4.00
06/08/2016,2016,8,6,NA,NA,NA,NA
07/08/2016,2016,8,7,NA,NA,NA,NA
08/08/2016,2016,8,8,18.20,0.28,0.09,4.30
09/08/2016,2016,8,9,17.90,0.13,0.01,3.00
10/08/2016,2016,8,10,17.90,0.24,0.01,2.00
11/08/2016,2016,8,11,17.80,0.43,0.58,3.00
12/08/2016,2016,8,12,17.90,0.38,1.00,4.50
13/08/2016,2016,8,13,NA,NA,NA,NA
14/08/2016,2016,8,14,NA,NA,NA,NA
15/08/2016,2016,8,15,18.30,0.38,0.51,4.50
16/08/2016,2016,8,16,18.30,0.39,0.60,5.00
17/08/2016,2016,8,17,18.40,0.21,0.46,6.00
18/08/2016,2016,8,18,18.30,0.38,0.36,5.50
19/08/2016,2016,8,19,18.50,0.30,0.29,5.50
20/08/2016,2016,8,20,NA,NA,NA,NA
21/08/2016,2016,8,21,NA,NA,NA,NA
22/08/2016,2016,8,22,18.30,0.39,1.15,5.00
23/08/2016,2016,8,23,18.20,0.55,0.33,5.50
24/08/2016,2016,8,24,18.60,0.73,0.25,6.00
25/08/2016,2016,8,25,18.70,0.22,0.76,6.00
26/08/2016,2016,8,26,18.60,0.11,0.01,7.00
27/08/2016,2016,8,27,NA,NA,NA,NA
28/08/2016,2016,8,28,NA,NA,NA,NA
29/08/2016,2016,8,29,18.60,0.18,0.07,4.50
30/08/2016,2016,8,30,18.50,0.30,0.04,3.50
31/08/2016,2016,8,31,18.60,0.15,0.07,6.50
01/09/2016,2016,9,1,18.50,0.34,0.04,5.50
02/09/2016,2016,9,2,18.80,0.18,0.05,5.80
03/09/2016,2016,9,3,NA,NA,NA,NA
04/09/2016,2016,9,4,NA,NA,NA,NA
05/09/2016,2016,9,5,18.60,0.18,0.29,5.00
06/09/2016,2016,9,6,18.70,0.36,0.09,6.00
07/09/2016,2016,9,7,18.80,0.01,0.09,8.00
08/09/2016,2016,9,8,18.60,0.60,0.09,7.00
09/09/2016,2016,9,9,18.70,0.44,0.67,7.00
10/09/2016,2016,9,10,NA,NA,NA,NA
11/09/2016,2016,9,11,NA,NA,NA,NA
12/09/2016,2016,9,12,19.30,0.46,0.03,5.50
13/09/2016,2016,9,13,19.30,0.02,0.08,6.50
14/09/2016,2016,9,14,19.40,0.53,0.09,5.50
15/09/2016,2016,9,15,19.40,0.18,0.09,6.00
16/09/2016,2016,9,16,19.30,0.31,1.02,5.50
17/09/2016,2016,9,17,NA,NA,NA,NA
18/09/2016,2016,9,18,NA,NA,NA,NA
19/09/2016,2016,9,19,19.00,0.01,0.01,5.50
20/09/2016,2016,9,20,18.80,0.48,0.05,5.50
21/09/2016,2016,9,21,18.00,0.50,0.08,4.50
22/09/2016,2016,9,22,18.70,0.44,0.01,5.50
23/09/2016,2016,9,23,18.90,0.34,0.07,5.50
24/09/2016,2016,9,24,NA,NA,NA,NA
25/09/2016,2016,9,25,NA,NA,NA,NA
26/09/2016,2016,9,26,18.60,0.46,0.26,6.20
27/09/2016,2016,9,27,18.60,0.55,0.05,6.50
28/09/2016,2016,9,28,18.70,0.25,0.48,2.00
29/09/2016,2016,9,29,18.40,0.50,0.01,2.00
30/09/2016,2016,9,30,18.20,0.41,0.01,1.50
01/10/2016,2016,10,1,NA,NA,NA,NA
02/10/2016,2016,10,2,NA,NA,NA,NA
03/10/2016,2016,10,3,NA,NA,NA,NA
04/10/2016,2016,10,4,17.20,1.14,0.20,2.90
05/10/2016,2016,10,5,16.80,0.70,NA,4.70
06/10/2016,2016,10,6,16.30,1.00,0.06,4.00
07/10/2016,2016,10,7,16.00,0.69,0.11,4.00
08/10/2016,2016,10,8,NA,NA,NA,NA
09/10/2016,2016,10,9,NA,NA,NA,NA
10/10/2016,2016,10,10,15.10,0.71,0.52,4.50
11/10/2016,2016,10,11,14.50,0.75,1.18,4.00
12/10/2016,2016,10,12,14.60,0.85,1.62,2.80
13/10/2016,2016,10,13,14.40,0.57,1.75,4.10
14/10/2016,2016,10,14,NA,NA,NA,NA
15/10/2016,2016,10,15,NA,NA,NA,NA
16/10/2016,2016,10,16,NA,NA,NA,NA
17/10/2016,2016,10,17,14.50,0.23,0.23,5.00
18/10/2016,2016,10,18,15.50,0.38,0.01,5.80
19/10/2016,2016,10,19,15.40,0.46,0.01,6.00
20/10/2016,2016,10,20,15.10,0.37,0.01,4.70
21/10/2016,2016,10,21,14.80,0.38,0.01,5.00
22/10/2016,2016,10,22,NA,NA,NA,NA
23/10/2016,2016,10,23,NA,NA,NA,NA
24/10/2016,2016,10,24,14.40,0.74,0.35,6.00
25/10/2016,2016,10,25,14.20,0.48,0.01,7.90
26/10/2016,2016,10,26,14.00,0.27,0.01,7.90
27/10/2016,2016,10,27,14.20,0.54,0.01,5.90
28/10/2016,2016,10,28,14.50,0.51,0.04,1.90
29/10/2016,2016,10,29,NA,NA,NA,NA
30/10/2016,2016,10,30,NA,NA,NA,NA
31/10/2016,2016,10,31,14.20,0.25,0.03,5.60
01/11/2016,2016,11,1,14.20,0.41,0.84,4.00
02/11/2016,2016,11,2,13.40,0.49,0.01,1.50
03/11/2016,2016,11,3,13.20,0.79,0.01,2.50
04/11/2016,2016,11,4,12.90,0.54,0.30,2.30
05/11/2016,2016,11,5,NA,NA,NA,NA
06/11/2016,2016,11,6,NA,NA,NA,NA
07/11/2016,2016,11,7,12.20,0.48,0.06,3.00
08/11/2016,2016,11,8,12.20,0.77,0.12,4.50
09/11/2016,2016,11,9,11.90,1.09,0.17,7.00
10/11/2016,2016,11,10,NA,NA,NA,NA
11/11/2016,2016,11,11,NA,NA,NA,NA
12/11/2016,2016,11,12,NA,NA,NA,NA
13/11/2016,2016,11,13,NA,NA,NA,NA
14/11/2016,2016,11,14,11.20,0.60,0.02,6.00
15/11/2016,2016,11,15,NA,NA,NA,NA
16/11/2016,2016,11,16,11.40,0.40,0.03,5.00
17/11/2016,2016,11,17,11.60,0.39,0.04,2.50
18/11/2016,2016,11,18,11.60,0.43,0.01,2.50
19/11/2016,2016,11,19,NA,NA,NA,NA
20/11/2016,2016,11,20,NA,NA,NA,NA
21/11/2016,2016,11,21,10.60,0.60,1.35,2.00
22/11/2016,2016,11,22,11.20,0.39,0.03,5.00
23/11/2016,2016,11,23,11.70,0.40,0.01,5.50
24/11/2016,2016,11,24,10.60,0.43,0.02,5.50
25/11/2016,2016,11,25,10.50,NA,1.87,5.00
26/11/2016,2016,11,26,NA,NA,NA,NA
27/11/2016,2016,11,27,NA,NA,NA,NA
28/11/2016,2016,11,28,9.90,0.75,0.01,1.80
29/11/2016,2016,11,29,9.60,0.47,0.08,5.90
30/11/2016,2016,11,30,9.90,0.78,0.14,2.90
01/12/2016,2016,12,1,10.10,0.91,0.01,1.00
02/12/2016,2016,12,2,9.60,0.54,0.01,2.00
03/12/2016,2016,12,3,NA,NA,NA,NA
04/12/2016,2016,12,4,NA,NA,NA,NA
05/12/2016,2016,12,5,9.10,1.02,0.17,5.50
06/12/2016,2016,12,6,9.10,0.28,1.07,3.50
07/12/2016,2016,12,7,9.20,0.72,0.21,4.50
08/12/2016,2016,12,8,9.10,0.76,0.71,1.50
09/12/2016,2016,12,9,9.20,0.95,0.24,2.50
10/12/2016,2016,12,10,NA,NA,NA,NA
11/12/2016,2016,12,11,NA,NA,NA,NA
12/12/2016,2016,12,12,9.00,0.76,0.43,3.00
